,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9478862217126945,6.198524247704119,3.7426371543106725,0.7367031585508654,18.557454933951618,13.028899798475116,0.7493539111332128
1,0.9771663596463755,4.544081991144047,2.7635151738649784,0.7220499915165235,16.41009841493668,12.315052051632003,0.7046852406862512
2,0.9376725705519853,7.593355738633161,4.49859983678314,0.7848877685719858,14.423130656258639,9.636349407474649,0.808271532889208
3,0.9645391175670084,5.7510647274451525,3.1405921364367773,0.8066537135062666,13.622163235521441,8.461150308882093,0.7415936573334314
4,0.9206425846780611,8.27126228996427,4.82870670200458,0.8032594622447231,14.463712777791104,8.983237096587787,0.7265253042955377
5,0.8956531299419971,9.192043389409607,5.170663968327637,0.8066291305708888,15.335528705217174,10.147431939801297,0.767038024478947
6,0.9173723004564174,8.234705356142305,4.615484083170225,0.8000664624578728,15.51167555621934,10.472664668021247,0.7264773540370827
7,0.9433289800567037,7.362453064709168,4.752642409920207,0.7855630940107827,13.942336861496054,9.04144858703242,0.7696195193196272
8,0.9333523132376969,7.658834667410291,4.344946713464778,0.8421231491851329,12.490779012298592,8.857878749237743,0.7663347082289009
9,0.9229046582367286,8.83921652956455,5.220326477761338,0.9241380747091095,7.31140765732716,6.033028154845373,0.6633368414292707
mean,0.9360518236085668,7.364554200212668,4.307811465604433,0.801207400532415,14.20682878110178,9.697714076198974,0.7423236093831469
std,0.02152403896898559,1.319456550649238,0.7535081694201705,0.05026148595053978,2.659035344124844,1.792897973292561,0.03629141525099098
