,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9106320929292453,8.117135907658614,5.078960399761563,0.7145786410708018,19.321410372230677,11.949154985632921,0.926055034233247
1,0.8752013029953953,10.623401764818077,6.880168425524993,0.8158857731871256,13.355849421843683,7.822453682264292,0.9041865864324354
2,0.8936460824628496,9.919068385525474,6.366828505461596,0.7779666434786197,14.653322136469445,8.833292275846869,0.9375924700788403
3,0.8817118069750597,10.50374536672771,6.7790240333927425,0.8115972781591472,13.44688680166937,7.983020487334985,0.9112551077555961
4,0.9006971562234607,9.25249541685097,5.922603428362202,0.8076923069130946,14.299840419678718,8.787849930989726,0.9088453330990541
5,0.7891101546063614,13.06773101936418,7.000467902847237,0.5631014152690298,23.05120044616626,14.21241050246147,0.8982972671485937
6,0.884156993828739,9.750348600555737,6.682697155644361,0.6300417043434741,21.100476959961846,13.479303660966817,0.8915067825705497
7,0.898183846572946,9.868482322078007,6.562042240763761,0.7590714278985777,14.77848648344829,9.168385149033652,0.9257030031678977
8,0.8948830605826035,9.618481367288307,5.993947100371576,0.6535133790300408,18.504337130761765,12.630056171995845,0.9072865581233751
9,0.8505426899160445,12.307172406621898,8.327876811329999,0.8716538251070978,9.510000373478313,5.849256124987756,0.8878619814964057
mean,0.8778765187092705,10.302806255748898,6.559461600346003,0.7405102394457008,16.202181054570836,10.071518297151433,0.9098590124105994
std,0.031954391484990165,1.3071537572824334,0.7652937287486669,0.08847829625438892,3.7471830154205996,2.5239920610045847,0.014392567742273462
