,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.910632092929244,65.88789534340187,5.078960399761641,0.7145786410708018,373.31689877214313,11.949154985632921,0.9260550342332469
1,0.8752013029953971,112.85666505673822,6.880168425525156,0.8158857731871294,178.37871377895854,7.822453682263519,0.9041865864324409
2,0.893646082462854,98.38791763672681,6.366828505461301,0.7779666434786198,214.71984963514538,8.833292275846858,0.9375924700788406
3,0.8817118069750597,110.32866672905385,6.7790240333927425,0.811597278159159,180.81876465689848,7.983020487334694,0.9112551077555959
4,0.900697156223461,85.60867143884795,5.922603428362132,0.8076923069130946,204.4854360282772,8.787849930989726,0.9088453330990562
5,0.7891101546063619,170.76559399445236,7.000467902847141,0.5631014152690298,531.3578420093355,14.21241050246147,0.8982972671485936
6,0.8841569938287402,95.06929783235829,6.682697155644301,0.6300417043434609,445.2301279378965,13.479303660967043,0.8915067825705496
7,0.8981838465729411,97.38694334117082,6.562042240763788,0.7590714278985853,218.40366274145703,9.168385149033325,0.9257030031678971
8,0.8948830605825823,92.51518381289105,5.993947100372081,0.6535133790300396,342.4104926488898,12.630056171995758,0.9072865581233731
9,0.8505426899160433,151.46649264631662,8.327876811330022,0.8716538251070959,90.440107103559,5.84925612498803,0.8878619814964044
mean,0.8778765187092684,108.02733278319579,6.559461600346031,0.7405102394457016,277.95618953125603,10.071518297151336,0.9098590124105999
