,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.7060700333888676,216.7044917257684,12.198581560283687,0.46400335063551124,701.0568783068784,21.087301587301585,0.6207874198931329
1,0.6669419772794931,301.18758141554497,13.911854103343465,0.624459598894489,363.84159378036935,14.931972789115648,0.5089280099498696
2,0.6786004332424456,297.32646276595744,13.77127659574468,0.5808715038900378,405.3229166666667,17.94047619047619,0.5620514894861026
3,0.6654808063089037,312.00964095744683,13.789893617021276,0.586756685796507,396.60863095238096,16.55952380952381,0.4638270397267544
4,0.6229247589944624,325.0753874441818,13.858156028368793,0.6092340874758571,415.51087595532044,16.095238095238095,0.5175667062817579
5,0.6441997803732633,288.1050803300044,13.677811550151976,0.5875287860554834,501.64917395529636,16.333333333333336,0.5726420163727071
6,0.7084545817042389,239.26363031914894,12.35372340425532,0.6505451376981719,420.5550595238095,13.404761904761905,0.6069833285131058
7,0.6810240255852146,305.09986973512804,13.94224924012158,0.5305096859265506,425.59669582118556,17.217687074829932,0.5870837475199278
8,0.7567968152864604,214.0472074468085,10.99468085106383,0.6006885925008949,394.6138392857143,16.303571428571427,0.6603706010671363
9,0.6234887452338326,381.5727659574468,15.982978723404253,0.6884336163009969,219.5476190476191,12.733333333333333,0.5007892087922705
mean,0.6753981957397183,288.0392118097436,13.448120567375886,0.5923031045174499,424.43032832952406,16.260719954648522,0.5601029567602764
