,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9923267798711602,2.378487386592717,1.5716753415611462,0.6865916299925416,20.246543237922964,14.004780039291667,0.6674578366387063
1,0.9904751454473536,2.9348624864122774,2.2942989031554775,0.7567729201683957,15.350898589001908,10.81901161471175,0.6357313111393257
2,0.998311811274872,1.2496967382428668,0.8686921903687312,0.7586662765340614,15.276926592926092,9.592059434550809,0.6168487919334438
3,0.9972325593609564,1.60661805524967,0.9852954956507757,0.7717205710827643,14.801698417160353,9.470584313214628,0.6122299785701019
4,0.9899952859355785,2.9368406058823857,1.7486241201192758,0.7572694410299217,16.06553119986369,11.271592946643734,0.6361725795966969
5,0.9874056799710444,3.1934470143158364,2.0242803214872254,0.8243842242333349,14.614534658568601,9.686521028572317,0.6386729437272716
6,0.9882686355777822,3.102840822014875,2.2980370043676275,0.8001009388849813,15.510338086241049,9.699724279619963,0.7457287591161796
7,0.9940054076320091,2.3945386587554123,1.6148496409272683,0.5872440495880082,19.34338504216226,12.88067654793213,0.7021670164522761
8,0.9944688887159693,2.20635988354152,1.6248821303347165,0.6761964135740199,17.88838464569619,13.401409853472284,0.6499844548141793
9,0.9828582024805053,4.168001668476317,3.1715256428976324,0.740977088275074,13.510087430558418,8.98054647912578,0.5035852368799031
mean,0.9915348396267231,2.617169331948388,1.8202160790869875,0.7359923553363104,16.260832790010152,10.980690653713506,0.6408578908868086
