,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9400599702882254,44.19172982760992,4.352444231536244,0.7095174615793014,379.93666906188093,11.524009592120244,0.8179088361659094
1,0.9438955914629685,50.735757619621936,4.254628467769099,0.8382805598826046,156.6815678536022,8.249133111097901,0.7262804724087639
2,0.8626142033110209,127.09548234901911,6.984173993658447,0.8020543301933294,191.4255818256917,7.992750312031944,0.7700082191080861
3,0.8579665035591209,132.47616598457986,6.929200406641632,0.8169925402079661,175.64068331532602,8.399896359439003,0.7468727717298235
4,0.946737660430195,45.917296573666235,4.284211051842415,0.7319468916131984,285.0273739305881,10.433954832396253,0.7979081214354135
5,0.9511888468529615,39.52426227611844,3.685292847897983,0.735881513377802,321.2219814645565,11.303620268281817,0.802370689223387
6,0.8743681661301396,103.10273037754018,6.34254145865673,0.727014397467816,328.52733988547806,10.757333667785026,0.7987971562386985
7,0.882357563850775,112.5247505248719,6.691658864964713,0.7355987129687287,239.68186511676026,9.954064125307742,0.800321881514299
8,0.8783550473397397,107.0617658547395,6.231636081666535,0.7434013823743882,253.57994726678706,10.958767106243448,0.767852012952956
9,0.8218501824797464,180.5447188245005,8.59095168407069,0.9159392764793396,59.23402738534988,5.084644901268774,0.7136193092000658
mean,0.8959393735704893,94.31746602122676,5.834673908870448,0.7756627066144475,239.0957037106021,9.465817427597216,0.7741939469977404
