,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.7060700333888676,14.720886241180196,12.198581560283687,0.46400335063551124,26.47747869996081,21.087301587301585,0.6207874198931329
1,0.6669419772794931,17.354756737434982,13.911854103343465,0.624459598894489,19.07463220563818,14.931972789115648,0.5089280099498696
2,0.6786004332424456,17.24315698374162,13.77127659574468,0.5808715038900378,20.132633128000588,17.94047619047619,0.5620514894861026
3,0.6654808063089037,17.663794636415098,13.789893617021276,0.586756685796507,19.915035298798266,16.55952380952381,0.4638270397267544
4,0.6229247589944624,18.029847127587683,13.858156028368793,0.6092340874758571,20.3840838880564,16.095238095238095,0.5175667062817579
5,0.6441997803732633,16.97365842504215,13.677811550151976,0.5875287860554834,22.397526067744543,16.333333333333336,0.5726420163727071
6,0.7084545817042389,15.468148897626662,12.35372340425532,0.6505451376981719,20.507439126419698,13.404761904761905,0.6069833285131058
7,0.6810240255852146,17.46710822474997,13.94224924012158,0.5305096859265506,20.629995051409622,17.217687074829932,0.5870837475199278
8,0.7567968152864604,14.630352266668377,10.99468085106383,0.6006885925008949,19.86488961171731,16.303571428571427,0.6603706010671363
9,0.6234887452338326,19.533887630409026,15.982978723404253,0.6884336163009969,14.817139367894839,12.733333333333333,0.5007892087922705
mean,0.6753981957397183,16.908559717085577,13.448120567375886,0.5923031045174499,20.420085244564024,16.260719954648522,0.5601029567602764
