,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9038166486722574,70.91268883630067,5.400604742015794,0.7068305395413725,383.45102904602965,12.28727064860951,0.8231411629570242
1,0.9569848527502445,38.89901242601023,3.6874239678934546,0.8361842392188293,158.71258408817363,8.637923487903318,0.7064857126947582
2,0.8719096236331785,118.49629700414661,6.612125355960164,0.795690104638589,197.58017758358815,8.319160266853768,0.7534966039437335
3,0.8802418030348641,111.69975517550638,6.2533964289854085,0.706189079129786,281.9838653888351,10.302542180289379,0.774218703211906
4,0.8498601294946206,129.43511338799019,6.941825532238681,0.8028666626992886,209.61666060560862,8.680966413713639,0.7572826248782386
5,0.9202244662825934,64.59730849557711,4.766104244038048,0.8134558960491702,226.8757006295052,9.78645573118343,0.8030401480111806
6,0.8817248563365923,97.06528888311219,6.04545911442946,0.7722524693818039,274.0851154985775,10.27437684439199,0.7497390106028338
7,0.8775999765253233,117.07537310988606,6.706118756515974,0.7517900765398818,225.00426553662453,9.12448551940075,0.7957692421139534
8,0.923047311475867,67.7273535850936,4.673061353996192,0.7270692277862275,269.719967573761,11.215945138775242,0.7788909594856612
9,0.8356164081078189,166.5934312515429,8.029707620542874,0.8967438715157292,72.76021530839246,5.323896182719501,0.6486866600615352
mean,0.8901026076313361,98.25016221551661,5.911582711661604,0.7809072166500679,229.9789581259096,9.395302241384053,0.7590750827960824
