,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9551756444575007,33.047461260129154,3.5567683011894746,0.7217158125469696,363.9818345306862,14.054389683754101,0.735929356665834
1,0.9852364414958418,13.35082831103509,2.3246658331843335,0.6666125579939662,323.0017806040409,13.441460294656803,0.7493783081092319
2,0.9340033569157236,61.05343775238324,4.835024512025356,0.7902452044930219,202.8457293855849,9.038888658295214,0.7630990786284133
3,0.9763414314882636,22.066600679811792,2.878335719421125,0.8127274353031123,179.7341008227399,9.136724038739308,0.7443144123468546
4,0.9259956644122637,63.798906551330276,4.856959292369263,0.7853020023337732,228.2935901442927,9.78063508747618,0.7449835819546037
5,0.8912976019679806,88.02049967797625,5.225944846853445,0.7910602635602472,254.11336027327823,10.574545670239221,0.7494565194642778
6,0.9103340354823414,73.58649061258431,4.725225020626019,0.784583248932758,259.2455116256532,11.04702128354484,0.7367999462279253
7,0.9360448680208097,61.172953453761515,5.12250075939726,0.777376820142874,201.8096793911184,9.459015903286748,0.7770909095537352
8,0.927289401242847,63.99381913557455,4.647437539299989,0.8388756572969275,159.22884816805316,9.079300463196693,0.742859682708154
9,0.9262415136347768,74.7500354874965,5.544410952049645,0.9192045488441335,56.93312840927469,6.371842697669533,0.6541532766701512
mean,0.9367959959118348,55.484103292208275,4.371727277641591,0.7887703551447783,222.9187563354722,10.198382378085864,0.7398065072329182
