,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.8016567537069558,12.092629097388112,7.2198581560283674,0.652579463459118,21.316864923312014,14.928571428571429,0.7523848399999948
1,0.7216406195247345,15.865783050593835,11.715425531914894,0.7500629370854418,15.561203091877783,11.101190476190476,0.5984178645529993
2,0.7894954386431938,13.954841047195137,9.347517730496454,0.606400390176189,19.509867263385484,14.031746031746033,0.7099991576053978
3,0.8268601864336198,12.707846462014233,7.74468085106383,0.7782585505424715,14.588196468051704,11.428571428571429,0.6296136159710646
4,0.7835513163919654,13.66015131843543,8.569148936170214,0.6621640461394762,18.953341833741792,14.083333333333334,0.685381359751451
5,0.7744723927049184,13.513635745565654,8.367021276595745,0.7757880407423566,16.513252253871737,11.988095238095237,0.6906194528167804
6,0.7844161059397912,13.301278591099981,9.288753799392099,0.7360954616883287,17.82129735613494,12.523809523809524,0.6526231060927833
7,0.8389342082955233,12.412054691099549,7.99290780141844,0.500571995564116,21.277580918315163,13.984126984126984,0.7530526416490717
8,0.8000391116451271,13.266082171093798,9.03404255319149,0.8061422815342395,13.841139507177248,10.533333333333335,0.7274727164551861
9,0.7920214267591491,14.518073842115088,9.855319148936168,0.8401033615013805,10.614724723344498,7.933333333333332,0.5867247347559952
mean,0.7913087560044978,13.529237601660082,8.91346757852077,0.710816652843312,16.999746833921233,12.25361111111111,0.6786289489650724
