,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9996275165720758,0.5240412834988585,0.3348178748384411,0.8036488471086491,16.025526908226073,11.016054673382714,0.7095534647149335
1,0.9988252011263109,1.0307191418252453,0.6211659380343941,0.8555213869500842,11.831222497269406,8.058842853173038,0.7948716592360008
2,0.9998902476029158,0.3186406253800344,0.1835566513794282,0.8800508379244681,10.770245287517312,7.588457418831865,0.7059326545556419
3,0.999199670769198,0.8639882291851924,0.5838959000284742,0.873114260702831,11.03531081463587,8.76126157922992,0.6094547929579092
4,0.9980417737568268,1.2993000914157136,0.8264855267293895,0.84237287778332,12.94637955437498,9.68544855599481,0.8255679966590833
5,0.9973011777188958,1.4782895123537718,0.7784476818310543,0.907516740265156,10.605588996949201,6.894010691724553,0.604140772713259
6,0.9991627345817895,0.8289280014507536,0.452383743021587,0.8080179678927639,15.200090700599493,10.512624463475362,0.7668820510350982
7,0.9993713906899009,0.7754118418986765,0.4523992293376827,0.7733691809236043,14.333270253157403,9.535373298544446,0.7731477685248084
8,0.9976679638359957,1.4326423818678464,0.8242585231290284,0.7838053812149317,14.616814565138712,11.060642424703072,0.6975250079993413
9,0.9985172193181081,1.2258523482960015,0.8660123513476404,0.8985780207219447,8.453861137808763,6.361795591639061,0.644820854424766
mean,0.9987604895972018,0.9777813457172094,0.5923423419677121,0.8425995501487753,12.581831071567722,8.947451155069885,0.7131897022820841
std,0.0007780566915613216,0.349223692873252,0.21141037986850392,0.043496336236074594,2.1999703887276083,1.5272716502617294,0.06968554733642347
