,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9066897628167356,8.294241390027063,5.481986922230602,0.7438246286294927,18.304770034853806,11.221255992699161,0.7810042334358767
1,0.9524494207393447,6.5574726324850205,4.082143465626088,0.8643148970133365,11.465524432142391,7.795437679704174,0.7422407238741837
2,0.8867327205587373,10.236379378858533,6.520482155529846,0.7839342797819121,14.455060704278408,9.320253678293309,0.7697174074410391
3,0.884671213042495,10.37151854546734,6.515701984784287,0.7923155886407727,14.118225442934706,8.65368666099552,0.742724228668218
4,0.9674229040987461,5.299491732150556,3.0380332015259137,0.752195588378892,16.23257352870197,11.004827594077003,0.8074480901864242
5,0.9661428003914148,5.235978677809281,2.841043403641274,0.8394722090723175,13.972635919600878,9.644929993815714,0.8021883641680319
6,0.9395428314249026,7.043834372131338,4.438955482352754,0.8126802673165257,15.014388597669763,9.791183900139403,0.7713664422205085
7,0.9017742943424119,9.692919444824051,6.199020679860681,0.7503541890864749,15.043467316714922,9.978661989991714,0.8116641846397835
8,0.8927285258023449,9.716554227617856,5.778108982082281,0.766417534933602,15.193240625119527,11.222015325841584,0.7639523898664583
9,0.8631775332491289,11.775474374820886,7.877603895956125,0.8677487670949378,9.653591865005437,6.03920998779369,0.7096251110969615
mean,0.9161332006466262,8.422386477619193,5.277308017358985,0.7973257949948264,14.345347846702179,9.467146280335125,0.7701931175597485
