,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9470268054745533,6.2494256528507,4.27879672974666,0.7627729078355435,17.6148006543644,11.970236207386396,0.6787699494176366
1,0.9803729156232114,4.212951655737465,2.6566505646834186,0.23635403584832282,27.200311036610895,17.94848974640429,0.7421647932440203
2,0.9307744060314248,8.00253318882029,4.73170321622428,0.7512202428299528,15.510810958719723,12.147511495564839,0.6355442910174773
3,0.9492568034852372,6.87958747344505,4.7061047561278855,0.7663570602062959,14.97457459537614,11.214720958889647,0.4542782759903112
4,0.9362880482387265,7.411199268922397,4.654412894593544,0.8479665787912002,12.7145910498166,8.31229739178607,0.6870359147784443
5,0.9016590905470787,8.923587007669939,5.509778403367484,0.8031967310858799,15.47103548350923,10.105481386289231,0.609045166325103
6,0.9130515916404454,8.447263698704992,5.000128535634408,0.8290247332434427,14.344404791022484,9.943338924234016,0.7182529950567831
7,0.9534598771196942,6.671996157609578,4.352990377653955,0.7385104886058773,15.396178662004239,11.663220496910055,0.6133789134017963
8,0.9302039529261994,7.837644623824498,4.905814277924269,0.8012697303880765,14.01400629627047,9.92987813735279,0.5987904016513115
9,0.9402370649014855,7.7824378833670895,5.356594523043872,0.658367496383907,15.515603076923062,10.175620010611114,0.5224013654836303
mean,0.9382330555988055,7.2418626610952,4.615297427899978,0.7195040005218498,16.275631660461727,11.341079475542845,0.6259662066366514
