,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.9093891887980611,8.173386444208159,5.478117027796843,0.739775177412965,18.44887764083931,13.708616221026007,0.806280395594927
1,0.9044677756556827,9.29466038281239,4.990902844472628,0.8253623161386072,13.00758945407891,10.072756955076066,0.7587371600534061
2,0.9376411016461305,7.59527242639607,4.612279588262056,0.7819122345416512,14.522541840545486,10.354281248742993,0.7675670534236894
3,0.8927864571898917,9.99996108270266,5.834086178190138,0.8366437810581772,12.52120133575251,9.150409563941826,0.6817457728409804
4,0.9115504265899832,8.732244897904854,5.2281489096263645,0.7934823369450777,14.818746298939008,9.036509934607697,0.7675329778317959
5,0.8786698035116687,9.91189751145145,6.042377939256849,0.7233501386688855,18.34291935690742,12.468812643191953,0.7549920493038538
6,0.8934879922543855,9.349416756592138,5.175813074545388,0.7494782179991752,17.363554454587835,12.072361221098923,0.7694093030021747
7,0.9321624447948313,8.055214668799612,5.229511722411987,0.7383797854183802,15.4000260022231,10.691616300613216,0.723225098035582
8,0.8993753306813435,9.410709933454022,5.0933359008876575,0.7535310928204135,15.60671023887349,10.202355349701307,0.7546552090567145
9,0.8850581957801031,10.792913804150555,6.975483582195085,0.9176840944612442,7.6160703870247,6.61256420516652,0.6691575157745439
mean,0.904458871690208,9.131567790847193,5.4660056767644996,0.7859599175464577,14.764823700977178,10.437028364316651,0.7453302534917667
std,0.017233837521546412,0.8980473471713493,0.605769919426522,0.054142118566095083,2.915922963148464,1.8092826582629926,0.03811002847487805
