,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.8994433756175472,8.610281830014724,5.58716596281988,0.7699594914988325,17.34593638797838,11.042408737774386,0.9082138328888988
1,0.8744301787823275,10.656171926075691,7.228373224184526,0.7930767955396595,14.158995296624253,8.564392767585323,0.8902179512438677
2,0.9042882129909354,9.409723260472838,6.2015655225010935,0.8524694316076606,11.94450049684671,7.6999921958848825,0.8931254563683124
3,0.8744528679572561,10.821236391047456,7.243534143041481,0.886367387894889,10.443105311391642,6.458032423274019,0.8743217133852484
4,0.9109629276559422,8.761197518200294,5.187908039881427,0.8347676765230324,13.255019373478625,8.938799255897672,0.8955396175849362
5,0.7575296143142136,14.012050826561257,7.376751540039288,0.5166467087748308,24.245746960211953,14.781908945161119,0.8584041420207594
6,0.8757540118309028,10.097792005493512,6.411108953980903,0.7468984627879618,17.452726329227012,10.839789465495002,0.8713579987955871
7,0.8926544346438878,10.132907509063227,6.516066976639396,0.8056950548018285,13.271735942403394,9.146533199592806,0.9110871473109367
8,0.784349531552232,13.776704944048358,7.744434541968568,0.500590576696925,22.215631541356515,14.075818392389024,0.894767480583913
9,0.8366035302582949,12.868295886924704,8.149508708067103,0.8501729037785253,10.27505725019589,6.568196945473029,0.8594068648654689
mean,0.861046868560354,10.914636209790206,6.764641761312367,0.7556644489904145,15.460845488971435,9.811587232852727,0.8856442205047929
std,0.04729565702277023,1.7880454717790935,0.8566998902697576,0.1235901319764289,4.328659955196482,2.6014712705300154,0.016995952976445745
