,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.6860493634400378,15.21397533824428,11.70212765957447,0.5347232369784147,24.66898447335338,20.36054421768707,0.6714429438189993
1,0.622640196936395,18.472956140100045,14.683890577507599,0.6013961323162704,19.651630693692642,14.911564625850335,0.5888770075610412
2,0.7132065862051418,16.28841123085772,11.634042553191488,0.5066191139436402,21.843294710494657,18.94285714285714,0.5941405754406889
3,0.6482265865123116,18.113609162158507,13.496453900709218,0.5627784025756373,20.48466970985115,16.285714285714285,0.43107910782295367
4,0.6661217086851963,16.965713425764285,13.541033434650457,0.6031368945816,20.542496661706192,15.455782312925171,0.5944660127640076
5,0.63630414350821,17.160958022300537,12.64437689969605,0.5871204675446713,22.408609340937517,16.095238095238095,0.490547886326107
6,0.6372947648225276,17.25290161050491,13.699088145896658,0.6221698471258508,21.32378005242044,16.47619047619048,0.4796779843342037
7,0.7000484220348445,16.938213403014263,12.709219858156027,0.549006303624584,20.219529299154445,17.976190476190474,0.5984915961299178
8,0.6583553804615625,17.340333547922068,13.289893617021276,0.541455303548319,21.28732716005106,15.738095238095237,0.5527147096103523
9,0.6754622570734143,18.135615911270058,14.328267477203648,0.5581185485257516,17.645824477115326,14.455782312925166,0.5422361820392698
mean,0.6643709409679641,17.18826877921367,13.172839412360688,0.566652425076474,21.00761465787768,16.669795918367345,0.5543674005847542
std,0.02665091839312543,0.8661212794173245,0.9132522692463544,0.03260919244967034,1.6650467165386902,1.6880689412544918,0.06398556999938942
