,r2_train,RMSE_train,MAE_train,r2_test,RMSE_test,MAE_test,cv_score
0,0.881431743388861,9.349669106212753,6.144402283396608,0.7731163405187326,17.22650597603283,10.701141157632303,0.9259861457815042
1,0.8530724710642953,11.526837430382438,7.667276909633086,0.8336368046713827,12.69569459066522,7.525611508121177,0.8943977740236135
2,0.8577031244974348,11.473391701470048,6.684566822055728,0.8215640202841681,13.136153053197454,8.681013201921726,0.9328009334146243
3,0.8412765644835649,12.167294326347982,7.942025844474695,0.834002334147416,12.622028405970303,7.738384032848013,0.9006063346911791
4,0.8931756197079943,9.596507936466821,5.8610538450100025,0.8078900961080041,14.29248480770097,9.584558390868168,0.9303609049263933
5,0.838745043165031,11.426912162563127,6.623111952215374,0.7600077212655167,17.08448386569521,10.561491323019084,0.8790395800107873
6,0.8411060017743883,11.419286790696667,7.309997906687519,0.7748840603568793,16.459589915556453,9.584911698813002,0.878016177967392
7,0.8956962462213947,9.988309567183151,6.130566877376393,0.8240196423109111,12.630423227852049,8.847323184224773,0.9267732313932934
8,0.8527638845675691,11.383539783929683,6.853755835917372,0.7612922111198481,15.359023058577506,10.122791392773035,0.9128731154124331
9,0.8604364526141777,11.892843488689719,8.042235843246814,0.8238532166554886,11.14105780256893,6.66993483784562,0.8975545375504839
mean,0.8615407151484711,11.022459229394238,6.9258994120013595,0.8014266447438347,14.264744470381691,9.00171607280669,0.9078408735171705
