Cate_name,Cate_MaxAbsEStateIndex,Cate_MaxEStateIndex,Cate_MinAbsEStateIndex,Cate_MinEStateIndex,Cate_qed,Cate_SPS,Cate_MolWt,Cate_HeavyAtomMolWt,Cate_ExactMolWt,Cate_NumValenceElectrons,Cate_MaxPartialCharge,Cate_MinPartialCharge,Cate_MaxAbsPartialCharge,Cate_MinAbsPartialCharge,Cate_FpDensityMorgan1,Cate_FpDensityMorgan2,Cate_FpDensityMorgan3,Cate_BCUT2D_MWHI,Cate_BCUT2D_MWLOW,Cate_BCUT2D_CHGHI,Cate_BCUT2D_CHGLO,Cate_BCUT2D_LOGPHI,Cate_BCUT2D_LOGPLOW,Cate_BCUT2D_MRHI,Cate_BCUT2D_MRLOW,Cate_AvgIpc,Cate_BalabanJ,Cate_BertzCT,Cate_Chi0,Cate_Chi0n,Cate_Chi0v,Cate_Chi1,Cate_Chi1n,Cate_Chi1v,Cate_Chi2n,Cate_Chi2v,Cate_Chi3n,Cate_Chi3v,Cate_Chi4n,Cate_Chi4v,Cate_HallKierAlpha,Cate_Ipc,Cate_Kappa1,Cate_Kappa2,Cate_Kappa3,Cate_LabuteASA,Cate_PEOE_VSA1,Cate_PEOE_VSA10,Cate_PEOE_VSA11,Cate_PEOE_VSA13,Cate_PEOE_VSA14,Cate_PEOE_VSA2,Cate_PEOE_VSA3,Cate_PEOE_VSA4,Cate_PEOE_VSA6,Cate_PEOE_VSA7,Cate_PEOE_VSA8,Cate_PEOE_VSA9,Cate_SMR_VSA1,Cate_SMR_VSA10,Cate_SMR_VSA2,Cate_SMR_VSA5,Cate_SMR_VSA6,Cate_SMR_VSA7,Cate_SMR_VSA9,Cate_SlogP_VSA1,Cate_SlogP_VSA10,Cate_SlogP_VSA11,Cate_SlogP_VSA12,Cate_SlogP_VSA2,Cate_SlogP_VSA3,Cate_SlogP_VSA4,Cate_SlogP_VSA5,Cate_SlogP_VSA6,Cate_SlogP_VSA7,Cate_SlogP_VSA8,Cate_TPSA,Cate_EState_VSA1,Cate_EState_VSA10,Cate_EState_VSA2,Cate_EState_VSA3,Cate_EState_VSA4,Cate_EState_VSA5,Cate_EState_VSA6,Cate_EState_VSA7,Cate_EState_VSA8,Cate_EState_VSA9,Cate_VSA_EState1,Cate_VSA_EState10,Cate_VSA_EState2,Cate_VSA_EState3,Cate_VSA_EState4,Cate_VSA_EState5,Cate_VSA_EState6,Cate_VSA_EState8,Cate_VSA_EState9,Cate_FractionCSP3,Cate_HeavyAtomCount,Cate_NHOHCount,Cate_NOCount,Cate_NumAromaticCarbocycles,Cate_NumAromaticRings,Cate_NumHAcceptors,Cate_NumHDonors,Cate_NumHeteroatoms,Cate_NumRotatableBonds,Cate_RingCount,Cate_MolLogP,Cate_MolMR,Cate_fr_Al_OH,Cate_fr_Al_OH_noTert,Cate_fr_Ar_OH,Cate_fr_C_O,Cate_fr_C_O_noCOO,Cate_fr_NH0,Cate_fr_aryl_methyl,Cate_fr_benzene,Cate_fr_bicyclic,Cate_fr_ester,Cate_fr_ether,Cate_fr_halogen,Cate_fr_ketone,Cate_fr_methoxy,Cate_fr_nitrile,Cate_fr_nitro,Cate_fr_nitro_arom,Cate_fr_nitro_arom_nonortho,Cate_fr_para_hydroxylation,Cate_fr_phenol,Cate_fr_phenol_noOrthoHbond,P_name,P_MaxAbsEStateIndex,P_MaxEStateIndex,P_MinAbsEStateIndex,P_MinEStateIndex,P_qed,P_SPS,P_MolWt,P_HeavyAtomMolWt,P_ExactMolWt,P_NumValenceElectrons,P_MaxPartialCharge,P_MinPartialCharge,P_MaxAbsPartialCharge,P_MinAbsPartialCharge,P_FpDensityMorgan1,P_FpDensityMorgan2,P_FpDensityMorgan3,P_BCUT2D_MWHI,P_BCUT2D_MWLOW,P_BCUT2D_CHGHI,P_BCUT2D_CHGLO,P_BCUT2D_LOGPHI,P_BCUT2D_LOGPLOW,P_BCUT2D_MRHI,P_BCUT2D_MRLOW,P_AvgIpc,P_BalabanJ,P_BertzCT,P_Chi0,P_Chi0n,P_Chi0v,P_Chi1,P_Chi1n,P_Chi1v,P_Chi2n,P_Chi2v,P_Chi3n,P_Chi3v,P_Chi4n,P_Chi4v,P_HallKierAlpha,P_Ipc,P_Kappa1,P_Kappa2,P_Kappa3,P_LabuteASA,P_PEOE_VSA1,P_PEOE_VSA11,P_PEOE_VSA12,P_PEOE_VSA14,P_PEOE_VSA2,P_PEOE_VSA6,P_PEOE_VSA7,P_PEOE_VSA8,P_SMR_VSA1,P_SMR_VSA10,P_SMR_VSA6,P_SMR_VSA7,P_SlogP_VSA1,P_SlogP_VSA12,P_SlogP_VSA2,P_SlogP_VSA3,P_SlogP_VSA6,P_TPSA,P_EState_VSA1,P_EState_VSA10,P_EState_VSA3,P_EState_VSA5,P_EState_VSA6,P_EState_VSA7,P_EState_VSA8,P_EState_VSA9,P_VSA_EState1,P_VSA_EState2,P_VSA_EState3,P_VSA_EState6,P_VSA_EState9,P_FractionCSP3,P_HeavyAtomCount,P_NHOHCount,P_NOCount,P_NumAromaticCarbocycles,P_NumAromaticRings,P_NumHAcceptors,P_NumHDonors,P_NumHeteroatoms,P_NumRotatableBonds,P_RingCount,P_MolLogP,P_MolMR,P_fr_benzene,Yield
Catechol,8.66925925925926,8.66925925925926,0.0763888888888884,-0.07638888888888862,0.49072766890152064,9.0,110.11199999999998,104.06399999999998,110.036779432,42,0.15688318072542773,-0.5042601246702529,0.5042601246702529,0.15688318072542773,0.875,1.25,1.5,16.30283010091361,10.313164061008445,1.8978964788777526,-1.9063627889389616,2.207958039037634,-1.6263455095172508,5.356078527182307,0.4035432404941031,1.7681772153059907,3.134861511345448,162.63833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.804530452640311,2.274563864689584,2.274563864689584,1.4887143348850371,1.4887143348850371,0.8817318442145531,0.8817318442145531,0.4641630966733666,0.4641630966733666,-1.1800000000000002,72.49526582754562,4.966627565982405,1.7381205361963379,0.7293748574130688,47.01987062388899,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,24.26546827384644,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.33851851851852,0.0,-0.152777777777777,6.147592592592593,0.0,0.0,0.0,8,2,2,1,1,2,2,2,0,1,1.0977999999999999,29.771599999999992,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,Dimethyl Phosphite,9.921296296296296,9.921296296296296,1.3380915637860082,-2.118312757201646,0.48980677730190436,9.833333333333334,110.04899999999999,102.993,110.013280714,38,0.3181045083965542,-0.31400348676438694,0.3181045083965542,0.31400348676438694,1.3333333333333333,1.6666666666666667,1.6666666666666667,31.139613237900637,11.769194749922145,1.82744037841309,-1.8854794522477956,2.1774353346090582,-1.6619244839433287,7.32760747674481,0.3022495169245453,1.6500224216483543,2.98816088213427,46.75488750216347,4.99156383156272,3.7247448713915894,4.724744871391589,2.808060412490447,1.4288690166235207,2.65361388801511,0.6582482904638631,1.9747448713915894,0.3333333333333334,1.0000000000000002,0.08333333333333336,0.25000000000000006,0.14999999999999997,19.800269059780252,6.1499999999999995,3.3441747572815532,2.390963855421687,37.2093289380919,9.047494323423635,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,14.219595082555067,13.612542608354964,8.254871228598537,14.219595082555067,0.0,0.0,8.254871228598537,14.219595082555067,13.612542608354964,0.0,35.53,8.254871228598537,4.565048284931329,0.0,14.219595082555067,0.0,0.0,9.047494323423635,0.0,18.368055555555557,0.0,0.0,0.0,0.5578703703703707,1.0,6,0,3,0,0,3,0,4,2,0,0.6688999999999999,23.01949999999999,0,80
Catechol,8.66925925925926,8.66925925925926,0.0763888888888884,-0.07638888888888862,0.49072766890152064,9.0,110.11199999999998,104.06399999999998,110.036779432,42,0.15688318072542773,-0.5042601246702529,0.5042601246702529,0.15688318072542773,0.875,1.25,1.5,16.30283010091361,10.313164061008445,1.8978964788777526,-1.9063627889389616,2.207958039037634,-1.6263455095172508,5.356078527182307,0.4035432404941031,1.7681772153059907,3.134861511345448,162.63833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.804530452640311,2.274563864689584,2.274563864689584,1.4887143348850371,1.4887143348850371,0.8817318442145531,0.8817318442145531,0.4641630966733666,0.4641630966733666,-1.1800000000000002,72.49526582754562,4.966627565982405,1.7381205361963379,0.7293748574130688,47.01987062388899,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,24.26546827384644,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.33851851851852,0.0,-0.152777777777777,6.147592592592593,0.0,0.0,0.0,8,2,2,1,1,2,2,2,0,1,1.0977999999999999,29.771599999999992,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,Phosphonic acid,8.74074074074074,8.74074074074074,3.1296296296296293,-3.1296296296296293,0.3819688899672149,8.75,81.99499999999999,78.971,81.981980586,26,0.31350981150851437,-0.32649507402013533,0.32649507402013533,0.31350981150851437,1.5,1.5,1.5,31.13914498120728,15.835785163496565,1.6126562972962621,-1.6113276929760008,1.9811604259969275,-1.3750636806601737,7.304286385148023,0.40491637626706634,0.8112781244591328,2.8030394876740514,26.264662506490403,3.5773502691896257,1.8026754814637789,2.802675481463779,1.7320508075688772,0.6513377407318894,1.9540132221956683,0.2825741858350554,0.8477225575051661,0.0,0.0,0.0,0.0,0.15000000000000002,3.2451124978365313,4.150000000000002,1.4674603174603182,126.37222222222229,23.84082175467695,9.78682320550495,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,0.0,14.35187149043628,8.254871228598537,0.0,0.0,0.0,8.254871228598537,9.78682320550495,4.565048284931329,0.0,57.53,8.254871228598537,0.0,0.0,0.0,0.0,0.0,0.0,14.35187149043628,8.74074074074074,14.314814814814815,0.0,0.0,-3.1296296296296293,0.0,4,2,3,0,0,1,2,4,0,0,-0.6393,13.4391,0,7
Catechol,8.66925925925926,8.66925925925926,0.0763888888888884,-0.07638888888888862,0.49072766890152064,9.0,110.11199999999998,104.06399999999998,110.036779432,42,0.15688318072542773,-0.5042601246702529,0.5042601246702529,0.15688318072542773,0.875,1.25,1.5,16.30283010091361,10.313164061008445,1.8978964788777526,-1.9063627889389616,2.207958039037634,-1.6263455095172508,5.356078527182307,0.4035432404941031,1.7681772153059907,3.134861511345448,162.63833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.804530452640311,2.274563864689584,2.274563864689584,1.4887143348850371,1.4887143348850371,0.8817318442145531,0.8817318442145531,0.4641630966733666,0.4641630966733666,-1.1800000000000002,72.49526582754562,4.966627565982405,1.7381205361963379,0.7293748574130688,47.01987062388899,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,24.26546827384644,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.33851851851852,0.0,-0.152777777777777,6.147592592592593,0.0,0.0,0.0,8,2,2,1,1,2,2,2,0,1,1.0977999999999999,29.771599999999992,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,Phenylphosphinic Acid,10.386111111111111,10.386111111111111,0.5162037037037039,-2.4622016460905347,0.5880291935804847,10.0,142.09399999999997,135.03799999999998,142.018366094,48,0.21763804705360104,-0.3430994302753914,0.3430994302753914,0.21763804705360104,1.2222222222222223,1.7777777777777777,2.111111111111111,31.125699027631278,10.370583392459075,1.9222735176822516,-1.8960983983713982,2.100500808998335,-1.9093634993644382,7.468566635293289,0.5131414614777834,1.9003726279897948,2.981454614041131,207.5576620543373,6.69023444431199,4.74221323191195,5.7422132319119505,4.304530452640311,2.5884145455048704,3.9438764314686914,1.671177968192922,2.8588333661995144,1.0207396434199782,1.847974126895989,0.5807298335466443,1.05833388526446,-0.5900000000000001,129.22533870330605,6.528906064209275,2.8095243987852516,1.6658713123549698,54.017011950417725,4.893411602752475,0.0,8.02793643225425,0.0,4.565048284931329,18.19910120538483,12.13273413692322,5.304539896238907,9.458459887683805,13.332476328493158,0.0,30.33183534230805,5.304539896238907,8.02793643225425,4.893411602752475,4.565048284931329,30.33183534230805,37.3,8.02793643225425,4.565048284931329,5.304539896238907,0.0,24.26546827384644,6.06636706846161,0.0,4.893411602752475,10.386111111111111,8.57,0.5162037037037039,8.582479423868314,-2.4622016460905347,0.0,9,1,2,1,1,1,1,3,1,1,0.7788999999999999,37.296300000000016,1,3
Catechol,8.66925925925926,8.66925925925926,0.0763888888888884,-0.07638888888888862,0.49072766890152064,9.0,110.11199999999998,104.06399999999998,110.036779432,42,0.15688318072542773,-0.5042601246702529,0.5042601246702529,0.15688318072542773,0.875,1.25,1.5,16.30283010091361,10.313164061008445,1.8978964788777526,-1.9063627889389616,2.207958039037634,-1.6263455095172508,5.356078527182307,0.4035432404941031,1.7681772153059907,3.134861511345448,162.63833891467198,5.983127663125442,4.203828267758419,4.203828267758419,3.804530452640311,2.274563864689584,2.274563864689584,1.4887143348850371,1.4887143348850371,0.8817318442145531,0.8817318442145531,0.4641630966733666,0.4641630966733666,-1.1800000000000002,72.49526582754562,4.966627565982405,1.7381205361963379,0.7293748574130688,47.01987062388899,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,0.0,24.26546827384644,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,0.0,0.0,24.26546827384644,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,0.0,0.0,17.33851851851852,0.0,-0.152777777777777,6.147592592592593,0.0,0.0,0.0,8,2,2,1,1,2,2,2,0,1,1.0977999999999999,29.771599999999992,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,Phosphinic acid,8.569444444444445,8.569444444444445,1.5000000000000004,-1.5000000000000004,0.3922295562017153,5.666666666666667,65.99600000000001,62.972,65.987065966,20,0.17691504954030404,-0.34831771579809556,0.34831771579809556,0.17691504954030404,2.0,2.0,2.0,31.07351193299995,15.900429745440755,1.1738133249880418,-1.3282888038853824,1.6569775493224523,-1.031613182882173,7.155270180286643,0.52440253979582,0.9182958340544894,2.1874960973678963,10.264662506490405,2.7071067811865475,1.432812155153447,2.5875126935326986,1.4142135623730951,0.49390115014267705,1.481703450428031,0.105409255338946,0.316227766016838,0.0,0.0,0.0,0.0,0.19,2.7548875021634682,3.1899999999999995,2.1899999999999995,2.1899999999999986,19.375022664857827,4.893411602752475,8.687045334064903,0.0,0.0,4.565048284931329,0.0,0.0,0.0,9.458459887683805,8.687045334064903,0.0,0.0,0.0,8.687045334064903,4.893411602752475,4.565048284931329,0.0,37.3,8.687045334064903,0.0,0.0,0.0,0.0,0.0,0.0,9.458459887683805,8.569444444444445,7.097222222222222,0.0,0.0,-1.5000000000000004,0.0,3,1,2,0,0,1,1,3,0,0,-0.35000000000000003,12.6153,0,48
4Me-Catechol,8.850092592592592,8.850092592592592,0.06018518518518512,-0.06888888888888856,0.5131220403965512,9.444444444444445,124.13899999999998,116.07499999999997,124.052429496,48,0.1571515797649047,-0.5042598950511764,0.5042598950511764,0.1571515797649047,1.1111111111111112,1.7777777777777777,2.2222222222222223,16.302866016752777,10.205855469443334,1.942389389212581,-1.9535565049173567,2.2337287796760297,-1.7015820178719818,5.392761480793279,0.40315514600440466,1.7965675742516067,3.171678030440915,218.15617759993404,6.8533711511285205,5.126477998568793,5.126477998568793,4.198377302757663,2.6852474672125433,2.6852474672125433,1.9921686585789855,1.9921686585789855,1.1309161623714115,1.1309161623714115,0.633467666809618,0.633467666809618,-1.1800000000000002,104.20091930659319,5.947877237851663,1.973221425374384,1.1340794947334671,53.384812738285596,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,6.06636706846161,24.61992282831084,0.0,0.0,10.213054789681411,0.0,0.0,6.923737199690624,0.0,23.762552697081826,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,6.923737199690624,5.563451491696996,18.19910120538483,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,5.563451491696996,12.13273413692322,6.06636706846161,6.923737199690624,0.0,10.213054789681411,0.0,0.0,0.0,17.643796296296294,0.9354629629629632,-0.12907407407407367,4.703425925925926,1.8463888888888889,0.0,0.14285714285714285,9,2,2,1,1,2,2,2,0,1,1.4062199999999998,34.5086,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Dimethyl Phosphite,9.921296296296296,9.921296296296296,1.3380915637860082,-2.118312757201646,0.48980677730190436,9.833333333333334,110.04899999999999,102.993,110.013280714,38,0.3181045083965542,-0.31400348676438694,0.3181045083965542,0.31400348676438694,1.3333333333333333,1.6666666666666667,1.6666666666666667,31.139613237900637,11.769194749922145,1.82744037841309,-1.8854794522477956,2.1774353346090582,-1.6619244839433287,7.32760747674481,0.3022495169245453,1.6500224216483543,2.98816088213427,46.75488750216347,4.99156383156272,3.7247448713915894,4.724744871391589,2.808060412490447,1.4288690166235207,2.65361388801511,0.6582482904638631,1.9747448713915894,0.3333333333333334,1.0000000000000002,0.08333333333333336,0.25000000000000006,0.14999999999999997,19.800269059780252,6.1499999999999995,3.3441747572815532,2.390963855421687,37.2093289380919,9.047494323423635,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,14.219595082555067,13.612542608354964,8.254871228598537,14.219595082555067,0.0,0.0,8.254871228598537,14.219595082555067,13.612542608354964,0.0,35.53,8.254871228598537,4.565048284931329,0.0,14.219595082555067,0.0,0.0,9.047494323423635,0.0,18.368055555555557,0.0,0.0,0.0,0.5578703703703707,1.0,6,0,3,0,0,3,0,4,2,0,0.6688999999999999,23.01949999999999,0,99
4Me-Catechol,8.850092592592592,8.850092592592592,0.06018518518518512,-0.06888888888888856,0.5131220403965512,9.444444444444445,124.13899999999998,116.07499999999997,124.052429496,48,0.1571515797649047,-0.5042598950511764,0.5042598950511764,0.1571515797649047,1.1111111111111112,1.7777777777777777,2.2222222222222223,16.302866016752777,10.205855469443334,1.942389389212581,-1.9535565049173567,2.2337287796760297,-1.7015820178719818,5.392761480793279,0.40315514600440466,1.7965675742516067,3.171678030440915,218.15617759993404,6.8533711511285205,5.126477998568793,5.126477998568793,4.198377302757663,2.6852474672125433,2.6852474672125433,1.9921686585789855,1.9921686585789855,1.1309161623714115,1.1309161623714115,0.633467666809618,0.633467666809618,-1.1800000000000002,104.20091930659319,5.947877237851663,1.973221425374384,1.1340794947334671,53.384812738285596,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,6.06636706846161,24.61992282831084,0.0,0.0,10.213054789681411,0.0,0.0,6.923737199690624,0.0,23.762552697081826,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,6.923737199690624,5.563451491696996,18.19910120538483,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,5.563451491696996,12.13273413692322,6.06636706846161,6.923737199690624,0.0,10.213054789681411,0.0,0.0,0.0,17.643796296296294,0.9354629629629632,-0.12907407407407367,4.703425925925926,1.8463888888888889,0.0,0.14285714285714285,9,2,2,1,1,2,2,2,0,1,1.4062199999999998,34.5086,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Phosphonic acid,8.74074074074074,8.74074074074074,3.1296296296296293,-3.1296296296296293,0.3819688899672149,8.75,81.99499999999999,78.971,81.981980586,26,0.31350981150851437,-0.32649507402013533,0.32649507402013533,0.31350981150851437,1.5,1.5,1.5,31.13914498120728,15.835785163496565,1.6126562972962621,-1.6113276929760008,1.9811604259969275,-1.3750636806601737,7.304286385148023,0.40491637626706634,0.8112781244591328,2.8030394876740514,26.264662506490403,3.5773502691896257,1.8026754814637789,2.802675481463779,1.7320508075688772,0.6513377407318894,1.9540132221956683,0.2825741858350554,0.8477225575051661,0.0,0.0,0.0,0.0,0.15000000000000002,3.2451124978365313,4.150000000000002,1.4674603174603182,126.37222222222229,23.84082175467695,9.78682320550495,0.0,0.0,8.254871228598537,4.565048284931329,0.0,0.0,0.0,14.35187149043628,8.254871228598537,0.0,0.0,0.0,8.254871228598537,9.78682320550495,4.565048284931329,0.0,57.53,8.254871228598537,0.0,0.0,0.0,0.0,0.0,0.0,14.35187149043628,8.74074074074074,14.314814814814815,0.0,0.0,-3.1296296296296293,0.0,4,2,3,0,0,1,2,4,0,0,-0.6393,13.4391,0,9
4Me-Catechol,8.850092592592592,8.850092592592592,0.06018518518518512,-0.06888888888888856,0.5131220403965512,9.444444444444445,124.13899999999998,116.07499999999997,124.052429496,48,0.1571515797649047,-0.5042598950511764,0.5042598950511764,0.1571515797649047,1.1111111111111112,1.7777777777777777,2.2222222222222223,16.302866016752777,10.205855469443334,1.942389389212581,-1.9535565049173567,2.2337287796760297,-1.7015820178719818,5.392761480793279,0.40315514600440466,1.7965675742516067,3.171678030440915,218.15617759993404,6.8533711511285205,5.126477998568793,5.126477998568793,4.198377302757663,2.6852474672125433,2.6852474672125433,1.9921686585789855,1.9921686585789855,1.1309161623714115,1.1309161623714115,0.633467666809618,0.633467666809618,-1.1800000000000002,104.20091930659319,5.947877237851663,1.973221425374384,1.1340794947334671,53.384812738285596,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,6.06636706846161,24.61992282831084,0.0,0.0,10.213054789681411,0.0,0.0,6.923737199690624,0.0,23.762552697081826,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,6.923737199690624,5.563451491696996,18.19910120538483,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,5.563451491696996,12.13273413692322,6.06636706846161,6.923737199690624,0.0,10.213054789681411,0.0,0.0,0.0,17.643796296296294,0.9354629629629632,-0.12907407407407367,4.703425925925926,1.8463888888888889,0.0,0.14285714285714285,9,2,2,1,1,2,2,2,0,1,1.4062199999999998,34.5086,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Phenylphosphinic Acid,10.386111111111111,10.386111111111111,0.5162037037037039,-2.4622016460905347,0.5880291935804847,10.0,142.09399999999997,135.03799999999998,142.018366094,48,0.21763804705360104,-0.3430994302753914,0.3430994302753914,0.21763804705360104,1.2222222222222223,1.7777777777777777,2.111111111111111,31.125699027631278,10.370583392459075,1.9222735176822516,-1.8960983983713982,2.100500808998335,-1.9093634993644382,7.468566635293289,0.5131414614777834,1.9003726279897948,2.981454614041131,207.5576620543373,6.69023444431199,4.74221323191195,5.7422132319119505,4.304530452640311,2.5884145455048704,3.9438764314686914,1.671177968192922,2.8588333661995144,1.0207396434199782,1.847974126895989,0.5807298335466443,1.05833388526446,-0.5900000000000001,129.22533870330605,6.528906064209275,2.8095243987852516,1.6658713123549698,54.017011950417725,4.893411602752475,0.0,8.02793643225425,0.0,4.565048284931329,18.19910120538483,12.13273413692322,5.304539896238907,9.458459887683805,13.332476328493158,0.0,30.33183534230805,5.304539896238907,8.02793643225425,4.893411602752475,4.565048284931329,30.33183534230805,37.3,8.02793643225425,4.565048284931329,5.304539896238907,0.0,24.26546827384644,6.06636706846161,0.0,4.893411602752475,10.386111111111111,8.57,0.5162037037037039,8.582479423868314,-2.4622016460905347,0.0,9,1,2,1,1,1,1,3,1,1,0.7788999999999999,37.296300000000016,1,3
4Me-Catechol,8.850092592592592,8.850092592592592,0.06018518518518512,-0.06888888888888856,0.5131220403965512,9.444444444444445,124.13899999999998,116.07499999999997,124.052429496,48,0.1571515797649047,-0.5042598950511764,0.5042598950511764,0.1571515797649047,1.1111111111111112,1.7777777777777777,2.2222222222222223,16.302866016752777,10.205855469443334,1.942389389212581,-1.9535565049173567,2.2337287796760297,-1.7015820178719818,5.392761480793279,0.40315514600440466,1.7965675742516067,3.171678030440915,218.15617759993404,6.8533711511285205,5.126477998568793,5.126477998568793,4.198377302757663,2.6852474672125433,2.6852474672125433,1.9921686585789855,1.9921686585789855,1.1309161623714115,1.1309161623714115,0.633467666809618,0.633467666809618,-1.1800000000000002,104.20091930659319,5.947877237851663,1.973221425374384,1.1340794947334671,53.384812738285596,10.213054789681411,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,6.06636706846161,24.61992282831084,0.0,0.0,10.213054789681411,0.0,0.0,6.923737199690624,0.0,23.762552697081826,11.49902366656781,0.0,0.0,11.49902366656781,0.0,10.213054789681411,0.0,6.923737199690624,5.563451491696996,18.19910120538483,0.0,0.0,40.46,0.0,0.0,11.49902366656781,0.0,5.563451491696996,12.13273413692322,6.06636706846161,6.923737199690624,0.0,10.213054789681411,0.0,0.0,0.0,17.643796296296294,0.9354629629629632,-0.12907407407407367,4.703425925925926,1.8463888888888889,0.0,0.14285714285714285,9,2,2,1,1,2,2,2,0,1,1.4062199999999998,34.5086,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Phosphinic acid,8.569444444444445,8.569444444444445,1.5000000000000004,-1.5000000000000004,0.3922295562017153,5.666666666666667,65.99600000000001,62.972,65.987065966,20,0.17691504954030404,-0.34831771579809556,0.34831771579809556,0.17691504954030404,2.0,2.0,2.0,31.07351193299995,15.900429745440755,1.1738133249880418,-1.3282888038853824,1.6569775493224523,-1.031613182882173,7.155270180286643,0.52440253979582,0.9182958340544894,2.1874960973678963,10.264662506490405,2.7071067811865475,1.432812155153447,2.5875126935326986,1.4142135623730951,0.49390115014267705,1.481703450428031,0.105409255338946,0.316227766016838,0.0,0.0,0.0,0.0,0.19,2.7548875021634682,3.1899999999999995,2.1899999999999995,2.1899999999999986,19.375022664857827,4.893411602752475,8.687045334064903,0.0,0.0,4.565048284931329,0.0,0.0,0.0,9.458459887683805,8.687045334064903,0.0,0.0,0.0,8.687045334064903,4.893411602752475,4.565048284931329,0.0,37.3,8.687045334064903,0.0,0.0,0.0,0.0,0.0,0.0,9.458459887683805,8.569444444444445,7.097222222222222,0.0,0.0,-1.5000000000000004,0.0,3,1,2,0,0,1,1,3,0,0,-0.35000000000000003,12.6153,0,54
